REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	1	AL0040100	19910430	19910101	PRATTVILLE	AL	4	6	3	1	N	 	3490	005M	A	 	33293	1	556	32706	1861	26	556	1819	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	I	Z	 	 	 	 	PRATTVILLE	001	051	 	 	 	860AAYS9S2 N	20130823	D	3	1	1	W	13B	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0410100	19910430	19910101	FLORENCE	AL	4	6	3	1	Y	 	3070	010N	A	 	39481	39	278	39512	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	I	 	 	 	 	FLORENCE	077	 	 	 	 	860QRVBV62 N	20130404	D	2	1	1	U	13B	1	21	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0410100	19910430	19910101	FLORENCE	AL	4	6	3	1	Y	 	3070	010N	A	 	39481	39	278	39512	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	I	 	 	 	 	FLORENCE	077	 	 	 	 	191H0KO JD1A	20131019	D	4	1	1	U	23H	1	8	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0630100	19910430	19910101	TUSCALOOSA	AL	3	6	3	1	Y	 	3070	010N	A	 	94126	63	915	91973	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	TUSCALOOSA	125	 	 	 	 	860AROMRT2 N	20130801	D	3	1	1	W	13A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0040100	19910430	20080101	BENTONVILLE	AR	4	7	3	1	Y	 	3390	035W	A	 	39132	4	270	36433	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	BENTONVILLE	007	 	 	 	 	2W100U73760R	20130730	N	3	1	1	W	13B	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0040200	19910430	20080101	ROGERS	AR	3	7	3	1	Y	 	3390	035W	A	 	59787	4	270	57757	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	Z	 	 	 	 	ROGERS	007	 	 	 	 	2W100U72LL O	20130521	N	2	1	2	W	13C	1	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0080100	19910430	20031101	BERRYVILLE	AR	6	7	3	1	N	 	3390	035W	A	 	5417	8	 	5389	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	BERRYVILLE	015	 	 	 	 	DE-G R 7NUO3	20130711	N	3	1	1	W	13C	1	12	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0100200	19910430	20030301	GURDON	AR	7	7	3	1	N	 	3390	035W	A	 	2184	10	 	2205	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	Z	Z	 	 	 	 	GURDON	019	 	 	 	 	FP-NJ4I7NUF3	20130220	N	1	1	1	W	13C	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0170000	19910430	20030101	VAN BUREN	AR	9B	7	3	2	N	 	3390	035W	A	 	30898	17	285	31323	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	I	I	 	 	 	 	CRAWFORD	033	 	 	 	 	5F1--02PMRVS	20130409	N	2	1	1	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0170000	19910430	20030101	VAN BUREN	AR	9B	7	3	2	N	 	3390	035W	A	 	30898	17	285	31323	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	I	I	 	 	 	 	CRAWFORD	033	 	 	 	 	5F1--0N5IRVS	20130418	N	2	1	0	U	13C	1	20	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0170000	19910430	20030101	VAN BUREN	AR	9B	7	3	2	N	 	3390	035W	A	 	30898	17	285	31323	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	I	I	 	 	 	 	CRAWFORD	033	 	 	 	 	5F1--2W0JRVS	20130917	N	3	1	1	W	23F	1	20	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0170000	19910430	20030101	VAN BUREN	AR	9B	7	3	2	N	 	3390	035W	A	 	30898	17	285	31323	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	I	I	 	 	 	 	CRAWFORD	033	 	 	 	 	5F1--2XOMRVS	20131203	N	4	1	1	W	09A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0180400	19910430	20030701	MARION	AR	5	7	3	1	N	 	3390	030E	A	 	12258	18	519	12300	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	MARION	035	 	 	 	 	 T-MR791MD I	20130713	N	3	1	1	B	13C	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0230000	19910430	20040701	CONWAY	AR	9B	7	3	2	N	 	3390	030E	A	 	43865	23	469	44217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	I	 	 	 	 	FAULKNER	045	 	 	 	 	860BIER992 N	20130628	N	2	4	1	W	13C	4	20	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0230000	19910430	20040701	CONWAY	AR	9B	7	3	2	N	 	3390	030E	A	 	43865	23	469	44217	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	I	Z	I	 	 	 	 	FAULKNER	045	 	 	 	 	860B0CED72 N	20131220	N	4	3	1	W	13C	3	15	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0280000	19910430	20030101	PARAGOULD	AR	8C	7	3	2	N	 	3390	030E	A	 	15065	28	 	15148	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	GREENE	055	 	 	 	 	WN-ZL I4ZJW5	20130702	N	3	2	1	W	13A	1	20	12	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0350100	19910430	20090101	PINE BLUFF	AR	4	7	3	1	Y	 	3390	030E	A	 	46399	35	664	48522	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	I	Z	Z	Z	 	 	 	 	PINE BLUFF	069	 	 	 	 	860BRVB9TC N	20130114	N	1	1	2	B	13C	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	3	AR0350400	19910430	20090101	PINE BLUFF	AR	7	7	3	3	N	 	3390	030E	A	 	0	35	664	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2013	Z	Z	I	Z	 	 	 	 	UNIV OF AR: PINE BLUFF	069	 	 	 	 	FP-NJ N7NUF3	20130911	N	3	1	1	B	13C	1	25	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
