HINGHAM,MA,Simple asslt,1,42.2417669,-70.8897676
HINGHAM,MA,False pretenses/swindle/conf game,1,42.2417669,-70.8897676
MILTON,DE,Robbery,1,38.7777898,-75.3102239
NORWOOD,NJ,Intimidation,2,40.9981532,-73.9618039
NORWOOD,NJ,Destruct/vandalism,1,40.9981532,-73.9618039
UTICA,MI,Agg asslt,1,43.1009031,-75.2326641
UTICA,MI,Simple asslt,1,43.1009031,-75.2326641
UTICA,MI,Intimidation,1,43.1009031,-75.2326641
WINSTON SALEM,NC,Intimidation,3,36.0998131,-80.2440518
WINSTON SALEM,NC,Destruct/vandalism,3,36.0998131,-80.2440518
WINSTON SALEM,NC,Simple asslt,1,36.0998131,-80.2440518
ASHLAND CITY,TN,Destruct/vandalism,1,36.2742207,-87.0641699
EVANSTON,IL,Intimidation,1,42.0447388,-87.6930459
FEEDING HILLS,MA,Agg asslt,1,42.0681501,-72.6787027
FEEDING HILLS,MA,Simple asslt,1,42.0681501,-72.6787027
LEWISVILLE,TX,Intimidation,1,33.046233,-96.994174
MONMOUTH JUNCTION,NJ,Intimidation,8,40.3789957,-74.5465436
MONMOUTH JUNCTION,NJ,Destruct/vandalism,2,40.3789957,-74.5465436
NICHOLASVILLE,KY,Destruct/vandalism,1,37.8806341,-84.5729961
SANTA ANA,CA,Destruct/vandalism,12,33.7494951,-117.8732213
SANTA ANA,CA,Simple asslt,4,33.7494951,-117.8732213
SANTA ANA,CA,Intimidation,1,33.7494951,-117.8732213
SANTA ANA,CA,Agg asslt,1,33.7494951,-117.8732213
TOPEKA,KS,Intimidation,1,39.049011,-95.677556
TOPEKA,KS,Simple asslt,1,39.049011,-95.677556
TOPEKA,KS,Burg/B & E,1,39.049011,-95.677556
WESTMINSTER,CA,Simple asslt,1,33.7578725,-117.9859054
WESTMINSTER,CA,Destruct/vandalism,1,33.7578725,-117.9859054
ELYRIA,OH,Simple asslt,1,41.368251,-82.1065757
HURRICANE,UT,Simple asslt,2,37.1751111,-113.2899924
HURRICANE,UT,Intimidation,1,37.1751111,-113.2899924
NEW CUMBERLAND,PA,Destruct/vandalism,1,40.2323122,-76.8846956
SMITHFIELD,VA,Simple asslt,1,36.9823709,-76.6310661
WINFIELD,KS,Burg/B & E,2,37.2397486,-96.9955919
AZUSA,CA,Simple asslt,1,34.1338751,-117.9056046
AZUSA,CA,Destruct/vandalism,1,34.1338751,-117.9056046
AZUSA,CA,Agg asslt,1,34.1338751,-117.9056046
CORVALLIS,OR,Intimidation,3,44.5645659,-123.2620435
CORVALLIS,OR,Destruct/vandalism,1,44.5645659,-123.2620435
EDMONDS,WA,Intimidation,1,47.8105738,-122.3774952
EDMONDS,WA,Simple asslt,1,47.8105738,-122.3774952
HAYWARD,WI,Destruct/vandalism,1,46.0129676,-91.4848728
HAYWARD,WI,Agg asslt,1,46.0129676,-91.4848728
HAYWARD,WI,False pretenses/swindle/conf game,1,46.0129676,-91.4848728
LA GRANGE,KY,Credit card/ATM fraud,1,38.4075667,-85.3788468
LIVERMORE,CA,Destruct/vandalism,3,37.6820583,-121.7680531
LIVERMORE,CA,Agg asslt,1,37.6820583,-121.7680531
LIVERMORE,CA,Intimidation,1,37.6820583,-121.7680531
MIDDLESEX,NJ,Intimidation,1,40.4279708,-74.3963102
MOCKSVILLE,NC,Agg asslt,1,35.8940236,-80.5617846
MOUNDSVILLE,WV,Simple asslt,2,39.9203526,-80.7431407
MOUNDSVILLE,WV,Destruct/vandalism,2,39.9203526,-80.7431407
MOUNDSVILLE,WV,Shoplifting,1,39.9203526,-80.7431407
MOUNDSVILLE,WV,Embezzlement,1,39.9203526,-80.7431407
MOUNDSVILLE,WV,Drug/Narc violations,1,39.9203526,-80.7431407
NAMPA,ID,Agg asslt,1,43.5737361,-116.5596313
NORTH MYRTLE BEACH,SC,Shoplifting,1,33.8500868,-78.6527717
ROSEVILLE,CA,Destruct/vandalism,2,38.72338,-121.1858783
SPIRIT LAKE,ID,Simple asslt,1,47.9662924,-116.8685314
STAMFORD,CT,Intimidation,3,41.0534302,-73.5387341
STAMFORD,CT,Simple asslt,2,41.0534302,-73.5387341
STAMFORD,CT,Destruct/vandalism,2,41.0534302,-73.5387341
