Simple asslt,Convenience store,VA,4
Arson,Other/unknown,CA,1
Fondling (Indecent Liberties/Child Molesting),Residence/home,ND,1
Intimidation,Church/Synagogue/Temple,MO,3
Intimidation,Terminal,PA,2
Intimidation,Govt/public building,ID,1
Destruct/vandalism,Bar,IL,1
Motor vehicle theft,Residence/home,MT,1
Simple asslt,Other/unknown,PA,1
Simple asslt,Rest area,TN,1
Motor vehicle theft,Residence/home,CO,1
Destruct/vandalism,Residence/home,CT,56
Burg/B & E,Residence/home,FL,10
Destruct/vandalism,Highway/road/alley,IL,14
Simple asslt,Residence/home,ME,11
Agg asslt,Bar,MI,10
Destruct/vandalism,Other/unknown,NJ,191
Burg/B & E,Drug store/dr office/hosp,NJ,2
Robbery,Highway/road/alley,NJ,6
Intimidation,Highway/road/alley,OK,5
Simple asslt,Bar,GA,4
Destruct/vandalism,Jail/prison,MT,1
Intimidation,Other/unknown,AR,4
Simple asslt,Specialty store,FL,1
Motor vehicle theft,Highway/road/alley,KY,1
Intimidation,Hotel/motel,NH,1
Robbery,School--elementary/secondary,TN,2
Simple asslt,Department store,CT,1
Intimidation,Bank,OH,3
Intimidation,Office building,SC,2
Intimidation,Church/Synagogue/Temple,WV,1
Robbery,Convenience store,KY,1
Intimidation,Govt/public building,DC,3
Agg asslt,Restaurant,LA,1
Destruct/vandalism,Parking lot/garage,NJ,23
Intimidation,Parking lot/garage,PA,9
Intimidation,Govt/public building,SC,4
Simple asslt,Parking lot/garage,SD,3
Robbery,Highway/road/alley,TX,10
All other larceny,School/college,WA,2
Theft from motor vehicle,Residence/home,WA,11
Intimidation,Highway/road/alley,WI,5
Intimidation,Department store,ID,1
Agg asslt,Office building,KY,1
Destruct/vandalism,Drug store/dr office/hosp,AZ,1
Counterfeit/forgery,Service/gas station,ND,1
Simple asslt,Jail/prison,OR,3
Drug equip violations,Terminal,UT,1
Agg asslt,Park/playground,LA,1
Simple asslt,Gambling facility/casino/race track,ND,1
Agg asslt,Restaurant,OK,1
Intimidation,Hotel/motel,SC,1
Bribery,Parking lot/garage,KY,1
Simple asslt,Community center,MI,1
Theft from building,Residence/home,PA,2
Destruct/vandalism,Parking lot/garage,AK,2
Intimidation,School/college,AZ,25
Destruct/vandalism,Rental store,CA,3
Agg asslt,Residence/home,IL,18
Destruct/vandalism,Residence/home,KY,95
Intimidation,Other/unknown,MI,21
Simple asslt,Specialty store,VA,1
Intimidation,Residence/home,WI,19
Simple asslt,Jail/prison,ID,2
Robbery,Field/woods,FL,1
Rape,School--college/university,MI,1
Simple asslt,Specialty store,NJ,2
Agg asslt,Highway/road/alley,OK,3
Motor vehicle theft,Residence/home,OK,1
All other larceny,Parking lot/garage,PA,1
Destruct/vandalism,Govt/public building,AL,1
Agg asslt,Department store,NB,1
Robbery,Department store,WA,1
Agg asslt,Highway/road/alley,AZ,62
Intimidation,Specialty store,AZ,4
Negligent manslaughter,Bar,ID,1
Destruct/vandalism,School/college,ME,8
Drug/Narc violations,Residence/home,MI,70
Simple asslt,Residence/home,NJ,18
Intimidation,Liquor store,NJ,5
Robbery,Parking lot/garage,OR,1
Intimidation,Residence/home,SC,30
Intimidation,School--college/university,VA,9
Simple asslt,School/college,WI,2
Robbery,Grocery/supermarket,CA,3
Arson,Highway/road/alley,IN,1
Arson,Field/woods,AR,1
Embezzlement,Specialty store,MI,1
Simple asslt,Field/woods,TX,2
Simple asslt,Office building,NC,4
Theft of mv parts,Office building,OH,1
All other larceny,Highway/road/alley,AZ,2
Robbery,Other/unknown,CA,3
Destruct/vandalism,Department store,FL,2
Destruct/vandalism,Department store,IN,1
Intimidation,Convenience store,MI,9
Destruct/vandalism,Abandoned/condemned structure,MT,1
Destruct/vandalism,Parking lot/garage,NC,20
Destruct/vandalism,Highway/road/alley,ND,5
Simple asslt,School--elementary/secondary,OR,1
Intimidation,Residence/home,TN,132
Intimidation,Highway/road/alley,WA,59
Sodomy,Highway/road/alley,CO,1
Simple asslt,Govt/public building,NC,2
Simple asslt,Other/unknown,ND,1
Destruct/vandalism,Parking lot/garage,WV,1
Destruct/vandalism,Park/playground,DE,1
Agg asslt,Grocery/supermarket,FL,1
Burg/B & E,Office building,KS,1
Simple asslt,Terminal,AZ,26
Destruct/vandalism,Construction site,CT,2
Intimidation,Bar,CT,2
Simple asslt,Parking lot/garage,FL,13
All other larceny,Department store,KY,3
Robbery,Residence/home,KY,1
Destruct/vandalism,Residence/home,ME,17
Destruct/vandalism,Residence/home,MN,59
Agg asslt,Residence/home,MT,9
Agg asslt,Hotel/motel,NC,2
Destruct/vandalism,Convenience store,NV,2
Simple asslt,Residence/home,OR,13
Burg/B & E,Restaurant,SC,1
All other larceny,Park/playground,OH,1
Extort/blackmail,Residence/home,UT,1
Simple asslt,Department store,UT,1
Intimidation,School--elementary/secondary,FL,2
Simple asslt,Office building,MD,1
Shoplifting,Specialty store,MI,1
Sodomy,Park/playground,OR,1
Simple asslt,Liquor store,TN,2
False pretenses/swindle/conf game,Highway/road/alley,TN,1
Motor vehicle theft,Residence/home,NC,1
Agg asslt,Park/playground,CA,27
Destruct/vandalism,School--elementary/secondary,CO,2
Robbery,Residence/home,DC,4
Destruct/vandalism,Residence/home,KS,36
Agg asslt,Restaurant,KY,2
Simple asslt,Convenience store,NV,4
Destruct/vandalism,Drug store/dr office/hosp,OH,3
Simple asslt,Residence/home,VT,6
Intimidation,Restaurant,WA,6
Intimidation,Grocery/supermarket,FL,1
Simple asslt,Field/woods,ID,3
Destruct/vandalism,Other/unknown,IN,4
Shoplifting,Department store,KY,6
Intimidation,Department store,OH,1
Intimidation,Office building,OR,2
Simple asslt,Highway/road/alley,SD,5
Credit card/ATM fraud,Department store,WA,1
Agg asslt,Office building,ND,1
Intimidation,Hotel/motel,NV,1
Intimidation,School--elementary/secondary,WA,5
Agg asslt,Other/unknown,NB,2
Agg asslt,Other/unknown,CO,2
Destruct/vandalism,Hotel/motel,CO,1
Agg asslt,Residence/home,IA,7
Simple asslt,Residence/home,IN,22
Drug/Narc violations,Residence/home,KY,4
Simple asslt,Department store,SC,3
Drug/Narc violations,School/college,TN,2
Simple asslt,Department store,ME,1
Burg/B & E,Field/woods,RI,1
Intimidation,Convenience store,TX,6
Destruct/vandalism,Govt/public building,IL,2
Intimidation,Specialty store,LA,1
Theft from building,Residence/home,UT,5
Credit card/ATM fraud,Department store,WV,1
Intimidation,Restaurant,ND,1
Destruct/vandalism,Other/unknown,VT,1
Simple asslt,Highway/road/alley,AK,4
Intimidation,Restaurant,CA,28
Robbery,Highway/road/alley,DE,1
Simple asslt,Highway/road/alley,FL,34
Simple asslt,School/college,FL,5
Robbery,Parking lot/garage,KY,3
Destruct/vandalism,Bank,MN,2
Agg asslt,Bar,MT,2
Destruct/vandalism,Highway/road/alley,NH,9
Intimidation,Highway/road/alley,PA,30
All other larceny,Office building,SC,2
All other larceny,Residence/home,TN,8
All other larceny,Highway/road/alley,WA,10
Destruct/vandalism,Parking lot/garage,AL,2
Intimidation,Grocery/supermarket,AR,1
Burg/B & E,Other/unknown,KY,1
Intimidation,Govt/public building,NV,1
Intimidation,Convenience store,UT,1
Agg asslt,Highway/road/alley,WV,2
Burg/B & E,Church/Synagogue/Temple,CO,1
Intimidation,Field/woods,CT,1
Agg asslt,Jail/prison,KS,2
Destruct/vandalism,Bar,VA,1
,,,0
Destruct/vandalism,Restaurant,MA,6
Simple asslt,Residence/home,MI,115
Intimidation,Department store,NJ,6
Destruct/vandalism,Highway/road/alley,OH,51
Destruct/vandalism,Church/Synagogue/Temple,OH,15
Burg/B & E,Convenience store,TN,1
Credit card/ATM fraud,Department store,TN,1
Agg asslt,Other/unknown,UT,3
Simple asslt,Residence/home,UT,16
Fondling (Indecent Liberties/Child Molesting),Residence/home,UT,2
Destruct/vandalism,School/college,VA,14
Agg asslt,Other/unknown,IL,2
Agg asslt,Service/gas station,WV,1
Agg asslt,Specialty store,WV,1
Destruct/vandalism,Parking lot/garage,IN,4
Simple asslt,Parking lot/garage,LA,3
Stolen property offenses,Residence/home,NB,1
Intimidation,Field/woods,OH,2
Destruct/vandalism,Service/gas station,IN,1
Simple asslt,Shelter--mission/homeless,WY,1
Intimidation,Office building,AZ,7
Simple asslt,Other/unknown,FL,14
Simple asslt,Other/unknown,MA,33
Intimidation,Camp/campground,MI,1
Simple asslt,Highway/road/alley,PA,26
Destruct/vandalism,Amusement park,TN,1
Simple asslt,Office building,TX,3
Agg asslt,Parking lot/garage,VA,8
Intimidation,Construction site,WA,4
Destruct/vandalism,Other/unknown,PA,3
Simple asslt,Shelter--mission/homeless,MN,1
Rape,Highway/road/alley,MN,1
Burg/B & E,Residence/home,MS,1
Simple asslt,Shopping mall,OH,1
Simple asslt,Restaurant,WI,1
Theft from motor vehicle,Industrial site,ND,1
Intimidation,Jail/prison,TX,1
Agg asslt,Restaurant,CA,16
Fondling (Indecent Liberties/Child Molesting),Drug store/dr office/hosp,KY,1
Intimidation,Service/gas station,OH,16
Simple asslt,Drug store/dr office/hosp,SC,1
Fondling (Indecent Liberties/Child Molesting),Highway/road/alley,SC,1
Shoplifting,Specialty store,WV,2
Intimidation,School/college,MD,1
Destruct/vandalism,Drug store/dr office/hosp,MI,4
Intimidation,Department store,NH,1
Arson,Office building,NV,1
Simple asslt,Hotel/motel,TN,2
Intimidation,Highway/road/alley,AR,1
Intimidation,Parking lot/garage,KS,1
Agg asslt,Bank,IN,1
Destruct/vandalism,School--college/university,MD,4
Purse-snatching,Other/unknown,OH,1
Shoplifting,Other/unknown,OH,4
Agg asslt,Liquor store,CO,1
Pornography/obscene material,Other/unknown,SC,1
Theft from building,Residence/home,AR,1
Burg/B & E,Specialty store,CA,3
Robbery,Highway/road/alley,CO,18
Robbery,Grocery/supermarket,CO,1
Destruct/vandalism,Parking lot/garage,CT,10
Simple asslt,Residence/home,FL,23
Intimidation,School--elementary/secondary,KY,13
Intimidation,Residence/home,MA,266
Destruct/vandalism,Office building,MA,15
Simple asslt,Highway/road/alley,TX,53
Simple asslt,Highway/road/alley,AL,3
Simple asslt,Drug store/dr office/hosp,CT,2
Intimidation,Office building,FL,1
Intimidation,Shelter--mission/homeless,MN,1
Counterfeit/forgery,Convenience store,VA,1
Simple asslt,School/college,LA,3
Weapon law violations,Residence/home,MO,1
Shoplifting,Specialty store,ND,1
Destruct/vandalism,Rental store,WA,1
Simple asslt,Construction site,AZ,1
Intimidation,Amusement park,FL,1
Stolen property offenses,Field/woods,LA,1
Agg asslt,Office building,MD,1
Impersonation,Other/unknown,MI,1
Agg asslt,Department store,CT,1
All other larceny,Residence/home,ME,1
Burg/B & E,School/college,NJ,1
All other larceny,Residence/home,CA,5
Destruct/vandalism,Restaurant,CO,2
Agg asslt,Service/gas station,DC,1
Destruct/vandalism,Construction site,KS,1
Simple asslt,Residence/home,MT,15
Destruct/vandalism,Highway/road/alley,NV,11
Destruct/vandalism,Residence/home,TN,87
Destruct/vandalism,Highway/road/alley,TN,19
Robbery,Highway/road/alley,TN,6
Agg asslt,Parking lot/garage,TN,11
Simple asslt,Terminal,TX,5
Intimidation,Office building,GA,1
Rape,Highway/road/alley,MO,2
Simple asslt,Field/woods,NC,1
Agg asslt,Church/Synagogue/Temple,NM,1
Simple asslt,Department store,IL,1
Destruct/vandalism,School--elementary/secondary,NB,2
Intimidation,School--college/university,OR,1
Destruct/vandalism,Park/playground,MO,1
Destruct/vandalism,Department store,CA,6
Destruct/vandalism,Residence/home,MO,67
Simple asslt,Restaurant,MS,1
Burg/B & E,Other/unknown,OH,10
Theft from building,Residence/home,OR,2
Destruct/vandalism,Grocery/supermarket,OR,3
Agg asslt,Govt/public building,SC,2
All other larceny,Parking lot/garage,GA,1
Destruct/vandalism,Restaurant,IL,4
Agg asslt,Field/woods,KY,1
Agg asslt,School/college,NV,1
Destruct/vandalism,Rental store,TX,1
Intimidation,Convenience store,IL,4
Weapon law violations,Department store,ME,1
Fondling (Indecent Liberties/Child Molesting),School--elementary/secondary,MO,1
Kidnapping/abduction,Other/unknown,MS,1
Intimidation,Residence/home,AR,17
Intimidation,Other/unknown,FL,10
Drug/Narc violations,School--elementary/secondary,KY,2
Destruct/vandalism,Parking lot/garage,MA,23
Agg asslt,Restaurant,MA,4
Simple asslt,Bar,MA,15
Destruct/vandalism,Church/Synagogue/Temple,PA,3
Agg asslt,Hotel/motel,SC,2
Simple asslt,Specialty store,UT,1
Simple asslt,Service/gas station,RI,1
Destruct/vandalism,Lake/waterway,CO,1
Agg asslt,Construction site,NC,1
Intimidation,Rental store,NJ,2
Theft from building,Residence/home,OH,16
Kidnapping/abduction,Highway/road/alley,SD,1
Robbery,Bank,TN,1
Simple asslt,Restaurant,FL,1
Destruct/vandalism,School--elementary/secondary,MA,12
Burg/B & E,School--elementary/secondary,NB,1
Destruct/vandalism,Park/playground,NC,1
Theft from building,Hotel/motel,OH,1
Weapon law violations,Jail/prison,OR,1
Destruct/vandalism,Office building,CO,5
Theft from motor vehicle,Farm facility,KY,1
Intimidation,Park/playground,MN,8
Destruct/vandalism,Other/unknown,NH,2
Intimidation,Residence/home,NH,11
Robbery,Residence/home,CT,1
Agg asslt,Field/woods,FL,2
Agg asslt,Grocery/supermarket,MA,2
Theft from motor vehicle,Residence/home,VA,2
Agg asslt,Govt/public building,MN,2
Intimidation,Industrial site,VA,1
Destruct/vandalism,School--college/university,MA,14
Extort/blackmail,Residence/home,MI,1
Destruct/vandalism,School--college/university,OK,2
Agg asslt,Bar,CT,1
Destruct/vandalism,School/college,KS,9
Robbery,Specialty store,KY,2
All other larceny,School/college,MA,7
Intimidation,Convenience store,OH,11
Shoplifting,Grocery/supermarket,SC,3
Destruct/vandalism,Daycare facility,SC,1
Intimidation,Drug store/dr office/hosp,OH,7
Robbery,Highway/road/alley,PA,2
Burg/B & E,Liquor store,CT,1
Intimidation,School--college/university,DC,2
Intimidation,School--college/university,MI,5
Drug/Narc violations,Other/unknown,MO,1
Theft from building,Church/Synagogue/Temple,OK,1
Simple asslt,School/college,PA,5
All other larceny,Hotel/motel,KS,1
Rape,Residence/home,NC,1
Drug/Narc violations,Grocery/supermarket,TN,1
Weapon law violations,Department store,WI,1
Simple asslt,School--elementary/secondary,ME,1
Intimidation,Department store,CA,8
Agg asslt,Camp/campground,CA,1
All other larceny,Other/unknown,CO,2
Destruct/vandalism,Residence/home,FL,74
Agg asslt,Highway/road/alley,GA,3
Agg asslt,School--elementary/secondary,MI,9
Drug/Narc violations,Drug store/dr office/hosp,MI,2
Destruct/vandalism,Residence/home,NY,345
Simple asslt,Govt/public building,SC,3
Intimidation,Highway/road/alley,TX,16
Fondling (Indecent Liberties/Child Molesting),School--elementary/secondary,UT,1
Simple asslt,Other/unknown,UT,4
Agg asslt,Bar,WA,6
Intimidation,Jail/prison,AR,1
Assist prostitution,Hotel/motel,CT,1
All other larceny,Highway/road/alley,IL,1
Destruct/vandalism,Arena/stadium/fairgrounds/coliseum,KY,1
Burg/B & E,School--elementary/secondary,OR,1
Destruct/vandalism,Office building,TN,2
Simple asslt,Service/gas station,TN,1
Agg asslt,Community center,FL,1
Simple asslt,Drug store/dr office/hosp,VA,1
Destruct/vandalism,Highway/road/alley,GA,2
Robbery,Other/unknown,DC,2
Destruct/vandalism,School--elementary/secondary,KY,4
Weapon law violations,Highway/road/alley,MI,1
Agg asslt,Highway/road/alley,MT,5
Destruct/vandalism,Park/playground,SC,1
Drug equip violations,Grocery/supermarket,TN,2
Destruct/vandalism,Office building,CT,7
Burg/B & E,Residence/home,MN,2
Destruct/vandalism,Bank,ME,1
Impersonation,Office building,OH,1
Simple asslt,Service/gas station,SC,2
All other larceny,Church/Synagogue/Temple,CA,2
Simple asslt,Drug store/dr office/hosp,ID,1
Intimidation,Dock/wharf/freight/modal terminal,MO,1
Agg asslt,Other/unknown,AZ,7
Burg/B & E,Residence/home,IL,5
Destruct/vandalism,School/college,MO,3
Destruct/vandalism,Residence/home,NJ,126
Intimidation,School--elementary/secondary,SC,6
Destruct/vandalism,School--elementary/secondary,WA,5
Simple asslt,Parking lot/garage,OK,2
Simple asslt,Bar,SD,6
Theft from motor vehicle,Residence/home,CT,4
Destruct/vandalism,Office building,GA,2
Intimidation,School--elementary/secondary,TX,2
Intimidation,Park/playground,WA,2
Kidnapping/abduction,Residence/home,WA,1
Intimidation,Terminal,CT,1
Destruct/vandalism,School--elementary/secondary,ME,1
Destruct/vandalism,Park/playground,TX,1
Stolen property offenses,Terminal,UT,1
Intimidation,Abandoned/condemned structure,CA,1
Burg/B & E,Residence/home,CO,6
Destruct/vandalism,Other/unknown,DC,11
Intimidation,Parking lot/garage,FL,4
Intimidation,Office building,MA,22
Drug/Narc violations,Shopping mall,MI,1
Credit card/ATM fraud,Residence/home,MI,2
Burg/B & E,Parking lot/garage,NB,1
Intimidation,Church/Synagogue/Temple,NY,1
Motor vehicle theft,Bank,OH,1
Agg asslt,Highway/road/alley,WA,52
Simple asslt,Field/woods,AL,3
Destruct/vandalism,Construction site,AL,1
Intimidation,Hotel/motel,CO,5
Intimidation,Restaurant,IN,3
Intimidation,Department store,ME,2
Agg asslt,School--elementary/secondary,MO,1
Intimidation,Other/unknown,ND,2
Intimidation,Jail/prison,OH,7
Motor vehicle theft,Parking lot/garage,OH,6
Arson,Office building,AK,1
Fondling (Indecent Liberties/Child Molesting),Park/playground,IN,1
Burg/B & E,Residence/home,MT,1
Intimidation,Bank,TN,1
Simple asslt,Shopping mall,VA,2
Destruct/vandalism,Bank,FL,1
Destruct/vandalism,Amusement park,MI,1
Destruct/vandalism,School--elementary/secondary,WI,1
Arson,Other/unknown,WV,1
Drug/Narc violations,School/college,AL,1
Simple asslt,Grocery/supermarket,CA,9
All other larceny,School/college,CO,1
Burg/B & E,Other/unknown,NY,61
Burg/B & E,Residence/home,SC,15
Impersonation,Govt/public building,SC,1
All other larceny,Residence/home,KS,4
Simple asslt,Field/woods,CA,7
Extort/blackmail,Residence/home,KY,2
Arson,Church/Synagogue/Temple,MD,1
Robbery,Restaurant,MA,1
Destruct/vandalism,Specialty store,KS,2
Drug/Narc violations,Convenience store,SC,2
Intimidation,Highway/road/alley,CA,144
Destruct/vandalism,Other/unknown,CA,30
Destruct/vandalism,Department store,CO,2
Agg asslt,Residence/home,IN,14
Impersonation,Department store,KY,1
Intimidation,Bar,MI,7
Destruct/vandalism,School--elementary/secondary,MN,11
Destruct/vandalism,School/college,NJ,227
Intimidation,Residence/home,NY,41
Destruct/vandalism,Residence/home,TX,103
Simple asslt,Grocery/supermarket,WA,5
All other larceny,Service/gas station,KS,2
Robbery,Highway/road/alley,OR,2
Simple asslt,Govt/public building,TN,27
Embezzlement,Bank,CT,1
Drug/Narc violations,Farm facility,IN,1
Agg asslt,Specialty store,KS,2
Arson,Highway/road/alley,TN,1
Simple asslt,School--college/university,TX,4
Theft from building,School--elementary/secondary,MA,1
Destruct/vandalism,Convenience store,MN,1
Destruct/vandalism,Department store,MO,1
All other larceny,Bar,MT,1
Agg asslt,Bar,IL,12
Intimidation,Govt/public building,MA,14
Robbery,Highway/road/alley,MO,10
Intimidation,School--elementary/secondary,TN,5
Destruct/vandalism,Parking lot/garage,TN,18
Simple asslt,Bar,TN,9
Destruct/vandalism,School--college/university,VA,13
Agg asslt,Field/woods,WA,13
Shoplifting,Grocery/supermarket,CO,1
Agg asslt,Grocery/supermarket,CO,1
Simple asslt,Grocery/supermarket,FL,1
Destruct/vandalism,Drug store/dr office/hosp,MA,8
Simple asslt,Convenience store,IL,2
All other larceny,Restaurant,LA,1
Simple asslt,Military installation,IN,1
Intimidation,Community center,MI,2
Intimidation,Convenience store,ND,1
Intimidation,Residence/home,AZ,125
Simple asslt,Highway/road/alley,CA,366
Intimidation,Park/playground,CA,12
Simple asslt,Specialty store,KS,2
Simple asslt,Liquor store,MA,2
Arson,Residence/home,MD,1
Simple asslt,Service/gas station,MI,11
Destruct/vandalism,Church/Synagogue/Temple,SD,5
Destruct/vandalism,Specialty store,VA,3
Simple asslt,Bar,VT,1
Agg asslt,Bar,VT,1
Intimidation,Bank,IN,1
Intimidation,Service/gas station,MN,1
Destruct/vandalism,Residence/home,NB,16
All other larceny,Residence/home,NC,1
Agg asslt,Industrial site,OH,1
Agg asslt,Shopping mall,SC,1
Fondling (Indecent Liberties/Child Molesting),Jail/prison,TN,2
All other larceny,Church/Synagogue/Temple,MN,1
Simple asslt,Bar,NM,1
Intimidation,Grocery/supermarket,NV,1
Counterfeit/forgery,Convenience store,OH,1
Statutory rape,Residence/home,WV,1
Rape,Residence/home,DC,1
Kidnapping/abduction,Parking lot/garage,SC,1
Arson,Church/Synagogue/Temple,TN,1
Intimidation,Hotel/motel,KY,3
Burg/B & E,ATM separate from bank,MI,1
Intimidation,Bar,NB,1
Kidnapping/abduction,Highway/road/alley,TN,1
Simple asslt,Restaurant,MN,5
Agg asslt,Construction site,WA,1
Burg/B & E,Hotel/motel,ND,1
Destruct/vandalism,Govt/public building,OK,1
All other larceny,School--college/university,IL,1
Simple asslt,Park/playground,MA,2
Intimidation,Convenience store,NB,1
Intimidation,Parking lot/garage,WI,2
Robbery,Highway/road/alley,CA,91
Agg asslt,Lake/waterway,CA,3
Simple asslt,Drug store/dr office/hosp,CA,5
Simple asslt,Park/playground,CO,2
Agg asslt,Residence/home,CT,6
Simple asslt,Hotel/motel,CT,1
Simple asslt,Park/playground,CT,2
Murder/non-neg manslaughter,Residence/home,FL,1
Intimidation,Industrial site,KY,3
Intimidation,Bar,MA,5
Intimidation,Service/gas station,MA,8
Intimidation,Other/unknown,ME,2
Intimidation,Residence/home,MN,68
Arson,Church/Synagogue/Temple,MN,1
Intimidation,Restaurant,NJ,25
Intimidation,Other/unknown,TN,8
Intimidation,Office building,TX,5
Destruct/vandalism,Other/unknown,WA,19
Destruct/vandalism,School/college,WV,5
Intimidation,Residence/home,AL,10
Destruct/vandalism,Restaurant,CT,3
Impersonation,Residence/home,MI,2
Rape,Lake/waterway,MN,1
Intimidation,Terminal,MO,1
Destruct/vandalism,Other/unknown,SC,7
Intimidation,Restaurant,SC,2
Agg asslt,Field/woods,VA,2
Simple asslt,Liquor store,FL,1
Theft of mv parts,Residence/home,MI,1
Simple asslt,Field/woods,OK,1
Agg asslt,Other/unknown,PA,1
Robbery,Terminal,WI,1
Intimidation,Hotel/motel,FL,1
Simple asslt,Govt/public building,OR,2
Murder/non-neg manslaughter,Military installation,TN,1
Destruct/vandalism,Convenience store,TX,2
Burg/B & E,Field/woods,WA,1
All other larceny,Department store,MA,3
Simple asslt,School--elementary/secondary,NB,1
Simple asslt,Construction site,VA,1
All other larceny,Highway/road/alley,VA,1
Intimidation,Highway/road/alley,AL,6
Simple asslt,Hotel/motel,CA,7
Destruct/vandalism,School/college,FL,4
Intimidation,Other/unknown,MA,47
Agg asslt,Highway/road/alley,MD,17
Agg asslt,Residence/home,MI,53
Agg asslt,Residence/home,ND,6
Simple asslt,School/college,NJ,16
Simple asslt,Parking lot/garage,OH,17
All other larceny,Lake/waterway,SC,2
Theft from motor vehicle,Govt/public building,SC,1
Agg asslt,Parking lot/garage,TX,19
Simple asslt,School/college,VA,6
Agg asslt,Residence/home,VA,6
Simple asslt,Church/Synagogue/Temple,CT,2
Simple asslt,Convenience store,CT,2
Intimidation,Restaurant,MN,5
Agg asslt,Field/woods,NH,1
Arson,Residence/home,OR,1
False pretenses/swindle/conf game,Auto dealership new/used,CO,1
Simple asslt,Parking lot/garage,AK,2
Burg/B & E,School--college/university,CA,1
Intimidation,Camp/campground,CA,1
All other larceny,Other/unknown,KS,1
Simple asslt,Bank,OH,1
Arson,Residence/home,CO,1
Intimidation,Grocery/supermarket,CO,4
Simple asslt,Highway/road/alley,DE,6
Agg asslt,Terminal,IL,3
Intimidation,Convenience store,KS,2
Intimidation,Liquor store,MA,1
Destruct/vandalism,Office building,MN,4
Theft from building,Residence/home,TN,7
Shoplifting,Highway/road/alley,WA,1
Theft from building,Residence/home,WI,2
Counterfeit/forgery,Convenience store,WV,1
Simple asslt,Church/Synagogue/Temple,DC,1
All other larceny,Residence/home,FL,2
Intimidation,Department store,OR,1
Arson,Church/Synagogue/Temple,WV,1
Counterfeit/forgery,Convenience store,TN,1
Simple asslt,Terminal,VA,2
False pretenses/swindle/conf game,Residence/home,WV,1
Intimidation,Jail/prison,MO,1
Fondling (Indecent Liberties/Child Molesting),Residence/home,AZ,1
Robbery,Parking lot/garage,MA,1
Intimidation,Field/woods,MI,1
Destruct/vandalism,Terminal,CA,10
Simple asslt,Bar,CO,16
Intimidation,Parking lot/garage,GA,8
Simple asslt,Parking lot/garage,IL,8
Theft of mv parts,Parking lot/garage,MI,1
Shoplifting,Grocery/supermarket,MI,2
All other larceny,Church/Synagogue/Temple,NC,8
Simple asslt,Bar,ND,10
Robbery,Highway/road/alley,NV,10
False pretenses/swindle/conf game,Residence/home,SC,1
Drug/Narc violations,Restaurant,TN,2
Simple asslt,School/college,TX,10
Simple asslt,Bar,IL,6
Rape,Residence/home,OK,1
Agg asslt,School/college,WV,1
Murder/non-neg manslaughter,Hotel/motel,CA,1
Simple asslt,School--college/university,IN,3
Rape,Field/woods,MI,1
Theft from motor vehicle,Highway/road/alley,OH,4
Arson,Parking lot/garage,PA,1
Agg asslt,Restaurant,CO,1
Destruct/vandalism,Auto dealership new/used,CT,1
Destruct/vandalism,School/college,IL,8
Intimidation,Specialty store,MI,8
Robbery,Restaurant,MI,1
Intimidation,Residence/home,NB,6
All other larceny,Grocery/supermarket,UT,2
Shoplifting,Department store,WI,3
Burg/B & E,Residence/home,NJ,3
Burg/B & E,Restaurant,OH,2
Intimidation,Service/gas station,AZ,2
Sodomy,Residence/home,CO,1
Arson,Lake/waterway,ND,1
Intimidation,Service/gas station,AL,1
Destruct/vandalism,Liquor store,CA,1
Agg asslt,Church/Synagogue/Temple,IL,1
Shoplifting,Specialty store,WA,2
Intimidation,Rental store,CA,1
Agg asslt,Specialty store,CA,2
Agg asslt,Hotel/motel,GA,1
Theft from motor vehicle,Parking lot/garage,KY,4
Intimidation,School--elementary/secondary,MI,61
Simple asslt,Other/unknown,NC,8
Robbery,Liquor store,ND,1
Intimidation,Parking lot/garage,OH,31
Destruct/vandalism,Specialty store,SD,1
Destruct/vandalism,Park/playground,WA,8
Simple asslt,Other/unknown,WI,8
Simple asslt,Department store,AZ,5
Destruct/vandalism,Daycare facility,KY,1
Simple asslt,Bar,NB,8
Stolen property offenses,Residence/home,AZ,1
Intimidation,Parking lot/garage,NB,1
Rape,Highway/road/alley,TX,1
Pocket-picking,Highway/road/alley,WA,1
Drug/Narc violations,Highway/road/alley,MA,4
Robbery,Lake/waterway,MA,1
Shoplifting,Grocery/supermarket,MA,2
Burg/B & E,Specialty store,WA,1
Agg asslt,Convenience store,AZ,4
Agg asslt,Parking lot/garage,IL,5
Credit card/ATM fraud,Department store,KS,1
Burg/B & E,Construction site,KS,1
Motor vehicle theft,Parking lot/garage,MA,2
Motor vehicle theft,Residence/home,MI,2
Simple asslt,Parking lot/garage,NC,15
Simple asslt,School/college,NH,5
Intimidation,Govt/public building,WA,6
Intimidation,Jail/prison,NM,1
Intimidation,Church/Synagogue/Temple,NV,2
Simple asslt,School--college/university,SC,2
Simple asslt,School/college,ID,2
Theft from building,Grocery/supermarket,OH,1
Robbery,Convenience store,WA,1
Intimidation,Church/Synagogue/Temple,OK,1
Simple asslt,Specialty store,CA,4
Motor vehicle theft,Parking lot/garage,CA,3
Burg/B & E,Grocery/supermarket,KY,1
Intimidation,Service/gas station,NC,5
Intimidation,Govt/public building,NJ,30
Destruct/vandalism,Parking lot/garage,PA,2
Agg asslt,Other/unknown,SD,1
Simple asslt,School--elementary/secondary,AL,1
Robbery,Terminal,DC,1
Sodomy,Highway/road/alley,KY,1
