REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	EM-UOLI5XAEM	20110620	D	2	1	2	W	13A	1	13	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	9G-OKO48Z39G	20110131	D	1	1	0	U	290	1	13	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	72-IY S65-72	20110802	D	3	1	3	M	13B	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	72-IY 16SC72	20110813	D	3	0	0	U	290	1	4	23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	1A-HP670IX1A	20110827	D	3	1	1	W	13A	1	8	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	F3-GJRI7CRF3	20110913	D	3	1	1	W	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	39-J4VJ2XQ39	20110916	D	3	1	2	W	13A	1	13	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	50	AK0010100	19910430	 	ANCHORAGE	AK	1C	9	4	1	Y	 	3030	020A	 	 	296955	 	38	291826	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	I	I	 	 	 	 	ANCHORAGE	 	 	 	 	 	1A-HP6K0LY1A	20111008	D	4	1	1	W	290	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011100	19910430	19910101	FULTONDALE	AL	6	6	3	1	N	 	3070	010N	A	 	8420	37	98	8380	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	 	 	I	 	 	 	 	FULTONDALE	073	 	 	 	 	1A0BRVH39G19	20111201	D	4	0	1	W	23H	1	8	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011200	19910430	19910101	HOOVER	AL	3	6	3	1	Y	 	3070	010N	A	 	58864	37	98	58582	23148	59	98	23037	0	 	 	0	0	 	 	0	0	 	 	0	2011	Z	Z	I	I	 	 	 	 	HOOVER	073	117	 	 	 	2W1M0U7VLG2X	20110716	N	3	1	2	W	13C	1	14	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011200	19910430	19910101	HOOVER	AL	3	6	3	1	Y	 	3070	010N	A	 	58864	37	98	58582	23148	59	98	23037	0	 	 	0	0	 	 	0	0	 	 	0	2011	Z	Z	I	I	 	 	 	 	HOOVER	073	117	 	 	 	2W1M0UF2JL0O	20111118	N	4	1	2	W	13B	1	21	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011300	19910430	19910101	IRONDALE	AL	5	6	3	1	N	 	3070	010N	A	 	12408	37	98	12349	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	 	 	 	 	 	 	IRONDALE	073	 	 	 	 	6X0IJ4RCZC63	20110502	D	2	1	0	U	13B	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011300	19910430	19910101	IRONDALE	AL	5	6	3	1	N	 	3070	010N	A	 	12408	37	98	12349	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	 	 	 	 	 	 	IRONDALE	073	 	 	 	 	720N0WKLPU7C	20110516	D	2	1	1	W	13B	1	10	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0011900	19910430	19910101	BESSEMER	AL	5	6	3	1	N	 	3070	010N	A	 	16183	37	98	16105	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	 	 	I	 	 	 	 	HUEYTOWN	073	 	 	 	 	6X0NJ4A SC6U	20111201	D	4	1	1	B	13B	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0012200	19910430	19910101	ADAMSVILLE	AL	6	6	3	1	N	 	3070	010N	A	 	4544	37	98	4522	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	 	 	I	 	 	 	 	ADAMSVILLE	073	 	 	 	 	720TYBRVMC6X	20110227	D	1	1	1	W	13A	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0012200	19910430	19910101	ADAMSVILLE	AL	6	6	3	1	N	 	3070	010N	A	 	4544	37	98	4522	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	 	 	I	 	 	 	 	ADAMSVILLE	073	 	 	 	 	1A1M0U739GTX	20111130	D	4	0	0	U	23H	1	8	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0020500	19910430	19910101	SARALAND	AL	5	6	3	1	N	 	3490	015S	A	 	13470	49	547	13405	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	 	 	 	 	 	 	SARALAND	097	 	 	 	 	0W0MQUH2SN0	20110306	D	1	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0020500	19910430	19910101	SARALAND	AL	5	6	3	1	N	 	3490	015S	A	 	13470	49	547	13405	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	I	 	 	 	 	 	 	SARALAND	097	 	 	 	 	0W0MQUR3JN0R	20110615	D	2	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0020800	19910430	19930201	MOUNT VERNON	AL	7	6	3	1	N	 	3490	015S	A	 	1582	49	547	1574	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	 	 	I	 	 	 	 	MOUNT VERNON	097	 	 	 	 	102MR1SC9W2W	20111120	D	4	1	0	U	23H	1	12	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0030100	19910430	19910101	MONTGOMERY	AL	2	6	3	1	Y	 	3490	005M	A	 	206754	51	556	205764	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	 	 	 	 	 	 	 	MONTGOMERY	101	 	 	 	 	2W1M0U8OL6J4	20110321	D	1	1	0	U	13B	1	25	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0040100	19910430	19910101	PRATTVILLE	AL	4	6	3	1	N	 	3490	005M	A	 	32322	1	556	32168	1801	26	556	1792	0	 	 	0	0	 	 	0	0	 	 	0	2011	Z	I	 	 	 	 	 	 	PRATTVILLE	001	051	 	 	 	3901A5Z4O73S	20110511	D	2	1	0	U	13B	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0050300	19910430	19910101	FOLEY	AL	5	6	3	1	N	 	3490	015S	A	 	14688	2	 	14618	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	Z	I	Z	Z	 	 	 	 	FOLEY	003	 	 	 	 	5H0U729G0 5H	20110406	D	2	0	0	U	290	1	6	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0050300	19910430	19910101	FOLEY	AL	5	6	3	1	N	 	3490	015S	A	 	14688	2	 	14618	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	Z	I	Z	Z	 	 	 	 	FOLEY	003	 	 	 	 	5H0U729G0 5J	20110406	D	2	0	0	U	290	1	13	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0051200	19910430	19910101	ORANGE BEACH	AL	6	6	3	1	N	 	3490	015S	A	 	5467	2	 	5441	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	I	 	 	 	 	 	ORANGE BEACH	003	 	 	 	 	5H0K739NBW5H	20110423	D	2	1	1	W	13B	1	14	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0051200	19910430	19910101	ORANGE BEACH	AL	6	6	3	1	N	 	3490	015S	A	 	5467	2	 	5441	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	I	 	 	 	 	 	ORANGE BEACH	003	 	 	 	 	280X45HZV72	20110821	D	3	2	1	W	13B	2	56	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0051200	19910430	19910101	ORANGE BEACH	AL	6	6	3	1	N	 	3490	015S	A	 	5467	2	 	5441	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	I	 	 	 	 	 	ORANGE BEACH	003	 	 	 	 	5H0K739N W5L	20110827	D	3	1	0	U	13B	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0080000	19910430	19910101	ONEONTA	AL	9B	6	3	2	N	 	3070	010N	A	 	46745	5	98	46521	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	I	 	 	 	 	 	BLOUNT	009	 	 	 	 	4K0BL72 3J4R	20110607	D	2	3	1	W	13C	3	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0080000	19910430	19910101	ONEONTA	AL	9B	6	3	2	N	 	3070	010N	A	 	46745	5	98	46521	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	I	I	 	 	 	 	 	BLOUNT	009	 	 	 	 	9G085MQUZ396	20110810	D	3	1	1	W	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0100100	19910430	19910101	GREENVILLE	AL	6	6	3	1	N	 	3490	005M	A	 	8174	7	 	8135	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	 	 	I	 	 	 	 	GREENVILLE	013	 	 	 	 	5F1T-1A3HLOZ	20111115	D	4	1	1	B	13B	1	12	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0110200	19910430	19910101	JACKSONVILLE	AL	5	6	3	1	N	 	3070	010N	A	 	12608	8	42	12548	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	 	 	 	I	 	 	 	 	JACKSONVILLE	015	 	 	 	 	720G0WI8PL7C	20111230	D	4	1	0	U	13C	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	1	AL0110300	19910430	19910101	PIEDMONT	AL	6	6	3	1	N	 	3070	010N	A	 	4901	8	42	4878	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2011	I	 	 	 	 	 	 	 	PIEDMONT	015	 	 	 	 	1A0BR-S39G12	20110111	D	1	1	0	U	13A	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
